Date,Price,,,,,
5/3/23,84.75,,,,,
5/2/23,86.29,,,,,
5/1/23,87.93,,,,,
4/28/23,89.97,,,,,
4/27/23,90.26,,,,,
4/26/23,88.44,,,,,
4/25/23,88.06,,,,,
4/24/23,90.2,,,,,
4/21/23,91.12,,,,,
4/20/23,90.43,,,,,
4/19/23,90.45,,,,,
4/18/23,89.85,,,,,
4/17/23,89.29,,,,,
4/14/23,86.71,,,,,
4/13/23,85.69,,,,,
4/12/23,85.47,,,,,
4/11/23,85.09,,,,,
4/10/23,84,,,,,
4/6/23,84.19,,,,,
4/5/23,83.82,,,,,
4/4/23,84.82,,,,,
4/3/23,87.16,,,,,
3/31/23,87.8,,,,,
3/30/23,86.11,,,,,
3/29/23,86.24,,,,,
3/28/23,84.88,,,,,
3/27/23,84.64,,,,,
3/24/23,83.95,,,,,
3/23/23,85.84,,,,,
3/22/23,87.55,,,,,
3/21/23,88.76,,,,,
3/20/23,85.64,,,,,
3/17/23,84.18,,,,,
3/16/23,87.01,,,,,
3/15/23,85.39,,,,,
3/14/23,89.97,,,,,
3/13/23,87.99,,,,,
3/10/23,90.05,,,,,
3/9/23,92.2,,,,,
3/8/23,95.9,,,,,
3/7/23,96.06,,,,,
3/6/23,98.38,,,,,
3/3/23,98.33,,,,,
3/2/23,96.08,,,,,
3/1/23,96.19,,,,,
2/28/23,96.5,,,,,
2/27/23,96.7,,,,,
2/24/23,97.7,,,,,
2/23/23,97.94,,,,,
2/22/23,97.27,,,,,
2/21/23,97.62,,,,,
2/17/23,99.51,,,,,
2/16/23,99.57,,,,,
2/15/23,100.83,,,,,
2/14/23,100.56,,,,,
2/13/23,99.43,,,,,
2/10/23,98.44,,,,,
2/9/23,98.05,,,,,
2/8/23,98.96,,,,,
2/7/23,99.22,,,,,
2/6/23,98.9,,,,,
2/3/23,99.43,,,,,
2/2/23,99.21,,,,,
2/1/23,98.19,,,,,
1/31/23,97.33,,,,,
1/30/23,95.96,,,,,
1/27/23,96.86,,,,,
1/26/23,96.5,,,,,
1/25/23,95.64,,,,,
1/24/23,95.51,,,,,
1/23/23,97.13,,,,,
1/20/23,96.24,,,,,
1/19/23,94.15,,,,,
1/18/23,96.58,,,,,
1/17/23,97.08,,,,,
1/13/23,91.66,,,,,
1/12/23,90.53,,,,,
1/11/23,89.43,,,,,
1/10/23,88.92,,,,,
1/9/23,87.64,,,,,
1/6/23,87.56,,,,,
1/5/23,85.92,,,,,
1/4/23,86.65,,,,,
1/3/23,85.72,,,,,
12/30/22,85.02,,,,,
12/29/22,85.24,,,,,
12/28/22,84.46,,,,,
12/27/22,85.06,,,,,
12/23/22,86.11,,,,,
12/22/22,86.37,,,,,
12/21/22,86.87,,,,,
12/20/22,85.16,,,,,
12/19/22,85.55,,,,,
12/16/22,86.86,,,,,
12/15/22,87.79,,,,,
12/14/22,90.5,,,,,
12/13/22,92.71,,,,,
12/12/22,91.12,,,,,
12/9/22,89.47,,,,,
12/8/22,88.69,,,,,
12/7/22,87.28,,,,,
12/6/22,87.51,,,,,
12/5/22,89.81,,,,,
12/2/22,92.1,,,,,
12/1/22,93,,,,,
11/30/22,93.07,,,,,
11/29/22,91.08,,,,,
11/28/22,89.89,,,,,
11/25/22,90.91,,,,,
11/23/22,89.93,,,,,
11/22/22,89.67,,,,,
11/21/22,89.08,,,,,
11/18/22,89.2,,,,,
11/17/22,88.95,,,,,
11/16/22,89.82,,,,,
11/15/22,90.5,,,,,
11/14/22,89.81,,,,,
11/11/22,90.78,,,,,
11/10/22,88.8,,,,,
11/9/22,83.45,,,,,
11/8/22,85.28,,,,,
11/7/22,85.57,,,,,
11/4/22,84.85,,,,,
11/3/22,83.62,,,,,
11/2/22,84.37,,,,,
11/1/22,83.72,,,,,
10/31/22,82.17,,,,,
10/28/22,82.22,,,,,
10/27/22,80.69,,,,,
10/26/22,80.91,,,,,
10/25/22,80.51,,,,,
10/24/22,79.43,,,,,
10/21/22,79.22,,,,,
10/20/22,76.6,,,,,
10/19/22,77.64,,,,,
10/18/22,79.44,,,,,
10/17/22,77.14,,,,,
10/14/22,75.3,,,,,
10/13/22,79.32,,,,,
10/12/22,76.6,,,,,
10/11/22,77,,,,,
10/10/22,78.41,,,,,
10/7/22,78.93,,,,,
10/6/22,81.31,,,,,
10/5/22,83.11,,,,,
10/4/22,83.97,,,,,
10/3/22,80.38,,,,,
9/30/22,79.01,,,,,
9/29/22,79.86,,,,,
9/28/22,81.47,,,,,
9/27/22,79.48,,,,,
9/26/22,79.76,,,,,
9/23/22,81.51,,,,,
9/22/22,84.77,,,,,
9/21/22,86.36,,,,,
9/20/22,87.19,,,,,
9/19/22,88.72,,,,,
9/16/22,87.43,,,,,
9/15/22,88.26,,,,,
9/14/22,87.18,,,,,
9/13/22,87.05,,,,,
9/12/22,90.15,,,,,
9/9/22,89.46,,,,,
9/8/22,88.44,,,,,
9/7/22,86.86,,,,,
9/6/22,85.13,,,,,
9/2/22,86.4,,,,,
9/1/22,86.17,,,,,
8/31/22,85.22,,,,,
8/30/22,84.43,,,,,
8/29/22,85.35,,,,,
8/26/22,86.81,,,,,
8/25/22,89.91,,,,,
8/24/22,88.6,,,,,
8/23/22,88.3,,,,,
8/22/22,88.46,,,,,
8/19/22,90.01,,,,,
8/18/22,91.73,,,,,
8/17/22,91.35,,,,,
8/16/22,91.82,,,,,
8/15/22,92.02,,,,,
8/12/22,91.66,,,,,
8/11/22,90.2,,,,,
8/10/22,88.89,,,,,
8/9/22,86.36,,,,,
8/8/22,86.03,,,,,
8/5/22,86.13,,,,,
8/4/22,85.36,,,,,
8/3/22,85.05,,,,,
8/2/22,83.53,,,,,
8/1/22,84.09,,,,,
7/29/22,84.3,,,,,
7/28/22,82.95,,,,,
7/27/22,82.51,,,,,
7/26/22,80.79,,,,,
7/25/22,82.55,,,,,
7/22/22,82.43,,,,,
7/21/22,83.02,,,,,
7/20/22,81.81,,,,,
7/19/22,81.65,,,,,
7/18/22,78.86,,,,,
7/15/22,78.05,,,,,
7/14/22,74.69,,,,,
7/13/22,74.98,,,,,
7/12/22,75.94,,,,,
7/11/22,75.82,,,,,
7/8/22,76.73,,,,,
7/7/22,76.99,,,,,
7/6/22,75.45,,,,,
7/5/22,76.11,,,,,
7/1/22,76.75,,,,,
6/30/22,76.06,,,,,
6/29/22,78.19,,,,,
6/28/22,78.16,,,,,
6/27/22,77.44,,,,,
6/24/22,77.82,,,,,
6/23/22,73.97,,,,,
6/22/22,74.4,,,,,
6/21/22,74.63,,,,,
6/17/22,72.9,,,,,
6/16/22,73.95,,,,,
6/15/22,76.02,,,,,
6/14/22,74.96,,,,,
6/13/22,75.18,,,,,
6/10/22,77.4,,,,,
6/9/22,81.16,,,,,
6/8/22,83.2,,,,,
6/7/22,85.33,,,,,
6/6/22,84.87,,,,,
6/3/22,84.12,,,,,
6/2/22,85.2,,,,,
6/1/22,85,,,,,
5/31/22,86.14,,,,,
5/27/22,86.45,,,,,
5/26/22,85,,,,,
5/25/22,82.23,,,,,
5/24/22,81.96,,,,,
5/23/22,82.31,,,,,
