Date,Price,,,,,
8/8/22,33.49,,,,,
8/5/22,33.96,,,,,
8/4/22,33.4,,,,,
8/3/22,33.64,,,,,
8/2/22,33.04,,,,,
8/1/22,33.71,,,,,
7/29/22,33.81,,,,,
7/28/22,33.32,,,,,
7/27/22,33.59,,,,,
7/26/22,33.05,,,,,
7/25/22,33.73,,,,,
7/22/22,33.43,,,,,
7/21/22,33.65,,,,,
7/20/22,33.36,,,,,
7/19/22,33.35,,,,,
7/18/22,32.26,,,,,
7/15/22,32.25,,,,,
7/14/22,30.13,,,,,
7/13/22,30.84,,,,,
7/12/22,31.36,,,,,
7/11/22,31.46,,,,,
7/8/22,31.79,,,,,
7/7/22,31.86,,,,,
7/6/22,30.98,,,,,
7/5/22,31.24,,,,,
7/1/22,31.56,,,,,
6/30/22,31.13,,,,,
6/29/22,31.86,,,,,
6/28/22,32.26,,,,,
6/27/22,32.35,,,,,
6/24/22,32.31,,,,,
6/23/22,32.08,,,,,
6/22/22,32.6,,,,,
6/21/22,32.85,,,,,
6/17/22,31.92,,,,,
6/16/22,31.85,,,,,
6/15/22,32.05,,,,,
6/14/22,31.46,,,,,
6/13/22,32.02,,,,,
6/10/22,33.17,,,,,
6/9/22,34.51,,,,,
6/8/22,35.89,,,,,
6/7/22,36.35,,,,,
6/6/22,36.15,,,,,
6/3/22,36.19,,,,,
6/2/22,36.7,,,,,
6/1/22,36.67,,,,,
5/31/22,37.2,,,,,
5/27/22,37.02,,,,,
5/26/22,36.67,,,,,
5/25/22,35.84,,,,,
5/24/22,35.65,,,,,
5/23/22,35.87,,,,,
5/20/22,33.86,,,,,
5/19/22,34.45,,,,,
5/18/22,34.88,,,,,
5/17/22,35.99,,,,,
5/16/22,34.81,,,,,
5/13/22,35.17,,,,,
5/12/22,35.07,,,,,
5/11/22,35.57,,,,,
5/10/22,35.76,,,,,
5/9/22,36.37,,,,,
5/6/22,37.45,,,,,
5/5/22,37.54,,,,,
5/4/22,38.62,,,,,
5/3/22,37.13,,,,,
5/2/22,36.14,,,,,
4/29/22,35.68,,,,,
4/28/22,36.81,,,,,
4/27/22,36.25,,,,,
4/26/22,36.45,,,,,
4/25/22,37.29,,,,,
4/22/22,37.56,,,,,
4/21/22,38.91,,,,,
4/20/22,39.66,,,,,
4/19/22,39.57,,,,,
4/18/22,38.85,,,,,
4/14/22,37.57,,,,,
4/13/22,38.82,,,,,
4/12/22,39.17,,,,,
4/11/22,39.59,,,,,
4/8/22,39.67,,,,,
4/7/22,39.39,,,,,
4/6/22,39.7,,,,,
4/5/22,40.14,,,,,
4/4/22,40.83,,,,,
4/1/22,40.9,,,,,
3/31/22,41.22,,,,,
3/30/22,43,,,,,
3/29/22,43.44,,,,,
3/28/22,43.55,,,,,
3/25/22,43.73,,,,,
3/24/22,43.07,,,,,
3/23/22,43.09,,,,,
3/22/22,44.18,,,,,
3/21/22,42.84,,,,,
3/18/22,42.9,,,,,
3/17/22,43.03,,,,,
3/16/22,42.8,,,,,
3/15/22,41.5,,,,,
3/14/22,41.2,,,,,
3/11/22,40.33,,,,,
3/10/22,40.67,,,,,
3/9/22,41.04,,,,,
3/8/22,38.59,,,,,
3/7/22,38.34,,,,,
3/4/22,40.95,,,,,
3/3/22,42.49,,,,,
3/2/22,43.16,,,,,
3/1/22,42.47,,,,,
2/28/22,44.2,,,,,
2/25/22,45.02,,,,,
2/24/22,43.6,,,,,
2/23/22,44.78,,,,,
2/22/22,45.56,,,,,
2/18/22,45.96,,,,,
2/17/22,46.07,,,,,
2/16/22,47.68,,,,,
2/15/22,47.79,,,,,
2/14/22,47.42,,,,,
2/11/22,47.92,,,,,
2/10/22,49.05,,,,,
2/9/22,49.28,,,,,
2/8/22,49.38,,,,,
2/7/22,48.51,,,,,
