"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2023","339.27","338.57","340.26","338.32","3.16M","0.14%"
"06/08/2023","338.81","337.23","339.26","336.75","2.69M","0.49%"
"06/07/2023","337.17","336.54","337.52","335.93","2.74M","0.30%"
"06/06/2023","336.17","336.03","336.74","334.47","2.82M","0.01%"
"06/05/2023","336.13","338.21","338.48","335.96","3.40M","-0.57%"
"06/02/2023","338.07","333.24","338.50","333.11","5.58M","2.15%"
"06/01/2023","330.94","328.91","331.98","327.32","3.08M","0.43%"
"05/31/2023","329.52","329.45","330.17","327.70","3.06M","-0.30%"
"05/30/2023","330.52","330.65","331.32","328.92","3.46M","-0.10%"
"05/26/2023","330.84","328.13","331.62","327.92","3.58M","0.94%"
"05/25/2023","327.75","328.07","328.73","325.82","3.49M","-0.08%"
"05/24/2023","328.01","330.00","330.24","327.48","2.92M","-0.79%"
"05/23/2023","330.61","331.76","333.10","330.08","2.52M","-0.69%"
"05/22/2023","332.90","334.12","335.14","332.02","2.54M","-0.39%"
"05/19/2023","334.19","335.96","336.45","333.22","3.71M","-0.56%"
"05/18/2023","336.06","333.90","336.44","332.75","3.53M","0.43%"
"05/17/2023","334.61","332.14","335.17","330.89","3.06M","1.29%"
"05/16/2023","330.35","332.71","333.07","330.28","2.26M","-1.02%"
"05/15/2023","333.77","333.51","334.26","331.86","2.17M","0.17%"
"05/12/2023","333.20","334.42","334.45","331.31","2.64M","-0.04%"
"05/11/2023","333.33","333.74","333.87","331.47","2.74M","-0.64%"
"05/10/2023","335.49","337.40","337.85","332.49","3.36M","-0.08%"
"05/09/2023","335.77","335.41","336.68","335.15","1.92M","-0.13%"
"05/08/2023","336.22","337.17","337.39","335.09","1.79M","-0.15%"
"05/05/2023","336.73","334.26","337.50","333.94","3.54M","1.63%"
"05/04/2023","331.33","333.28","333.59","329.37","3.56M","-0.83%"
"05/03/2023","334.11","337.13","338.18","333.93","3.89M","-0.82%"
"05/02/2023","336.87","339.94","340.00","334.31","3.27M","-1.03%"
"05/01/2023","340.36","341.10","342.59","340.26","2.29M","-0.20%"
"04/28/2023","341.03","337.19","341.04","337.13","3.65M","0.84%"
"04/27/2023","338.20","334.18","338.58","333.83","3.05M","1.58%"
"04/26/2023","332.95","335.60","336.46","332.31","3.56M","-0.71%"
"04/25/2023","335.33","338.17","338.68","335.20","2.71M","-1.01%"
"04/24/2023","338.75","337.91","338.91","337.21","2.25M","0.19%"
"04/21/2023","338.11","338.26","338.58","336.81","2.47M","0.05%"
"04/20/2023","337.95","337.43","338.85","336.85","2.17M","-0.31%"
"04/19/2023","338.99","339.11","339.63","338.19","2.85M","-0.24%"
"04/18/2023","339.80","339.94","340.22","337.90","2.19M","-0.04%"
"04/17/2023","339.92","339.12","339.93","337.99","2.23M","0.32%"
"04/14/2023","338.84","339.94","340.85","337.31","3.11M","-0.45%"
"04/13/2023","340.37","337.07","340.58","336.07","3.01M","1.12%"
"04/12/2023","336.61","338.61","339.01","335.96","3.35M","-0.09%"
"04/11/2023","336.90","336.31","337.87","336.01","2.34M","0.28%"
"04/10/2023","335.96","334.00","335.96","333.43","2.83M","0.32%"
"04/06/2023","334.90","334.35","335.31","333.28","2.33M","0.02%"
"04/05/2023","334.82","334.00","335.45","333.76","2.53M","0.26%"
"04/04/2023","333.94","335.91","336.26","332.63","2.44M","-0.59%"
"04/03/2023","335.91","333.59","336.25","333.51","3.44M","0.99%"
"03/31/2023","332.62","329.59","332.81","329.51","2.84M","1.26%"
"03/30/2023","328.48","328.88","328.95","326.72","2.48M","0.43%"
"03/29/2023","327.08","326.58","327.17","325.29","2.53M","1.01%"
"03/28/2023","323.81","323.99","325.65","322.84","2.53M","-0.15%"
"03/27/2023","324.31","324.59","325.57","323.30","3.55M","0.62%"
"03/24/2023","322.32","319.45","322.46","317.91","4.49M","0.46%"
"03/23/2023","320.84","321.33","325.02","318.50","4.74M","0.21%"
"03/22/2023","320.18","325.65","327.56","320.06","4.32M","-1.67%"
"03/21/2023","325.62","325.42","325.84","323.34","3.45M","1.03%"
"03/20/2023","322.30","319.33","322.75","319.33","4.69M","1.19%"
"03/17/2023","318.50","320.72","321.09","317.16","5.31M","-1.47%"
"03/16/2023","323.25","317.66","323.57","316.43","6.55M","1.16%"
"03/15/2023","319.54","316.90","319.81","314.97","6.46M","-0.82%"
"03/14/2023","322.19","322.21","323.71","318.71","4.75M","1.06%"
"03/13/2023","318.82","316.76","323.17","316.66","6.82M","-0.28%"
"03/10/2023","319.73","322.54","324.87","318.43","7.74M","-1.04%"
"03/09/2023","323.08","329.72","330.44","322.40","4.75M","-1.65%"
"03/08/2023","328.49","328.92","329.50","326.60","3.17M","-0.12%"
"03/07/2023","328.87","334.67","334.92","328.72","5.01M","-1.74%"
"03/06/2023","334.68","334.63","336.12","334.18","2.64M","0.14%"
"03/03/2023","334.21","331.64","334.43","330.42","3.03M","1.14%"
"03/02/2023","330.44","327.57","331.20","326.80","3.05M","1.05%"
"03/01/2023","327.00","326.04","327.82","325.30","3.22M","0.13%"
"02/28/2023","326.57","328.87","328.87","326.51","3.16M","-0.76%"
"02/27/2023","329.06","330.73","331.98","328.20","2.89M","0.29%"
"02/24/2023","328.12","327.80","329.09","326.44","3.76M","-1.07%"
"02/23/2023","331.67","331.85","332.75","327.98","5.99M","0.35%"
"02/22/2023","330.52","331.75","332.43","329.45","2.88M","-0.22%"
"02/21/2023","331.25","334.72","335.94","331.10","3.14M","-2.08%"
"02/17/2023","338.29","335.72","338.43","335.08","3.03M","0.27%"
"02/16/2023","337.39","338.50","340.89","337.31","3.22M","-1.25%"
"02/15/2023","341.66","339.46","341.67","338.63","1.96M","0.15%"
"02/14/2023","341.14","341.52","343.53","338.41","3.49M","-0.41%"
"02/13/2023","342.55","338.88","342.56","338.88","2.64M","1.13%"
"02/10/2023","338.73","336.74","339.01","335.95","2.52M","0.49%"
"02/09/2023","337.08","341.75","342.56","336.06","3.09M","-0.69%"
"02/08/2023","339.42","340.37","341.46","338.84","2.75M","-0.61%"
"02/07/2023","341.52","336.95","342.30","336.19","4.96M","0.90%"
"02/06/2023","338.48","337.65","339.56","336.69","2.65M","-0.15%"
"02/03/2023","338.98","338.77","341.67","337.96","6.50M","-0.43%"
"02/02/2023","340.43","341.51","341.51","338.01","5.12M","-0.13%"
"02/01/2023","340.87","339.12","343.27","335.58","6.12M","0.01%"
"01/31/2023","340.83","337.60","340.86","336.51","2.57M","1.12%"
"01/30/2023","337.06","338.46","340.43","336.85","3.03M","-0.75%"
"01/27/2023","339.61","339.40","341.54","338.16","2.91M","0.07%"
"01/26/2023","339.36","338.45","339.46","336.20","2.91M","0.60%"
"01/25/2023","337.32","334.24","337.64","332.55","4.32M","0.07%"
"01/24/2023","337.10","334.96","337.72","333.70","3.33M","0.28%"
"01/23/2023","336.17","334.69","337.75","333.05","3.98M","0.75%"
"01/20/2023","333.67","330.82","333.73","329.35","4.12M","0.92%"
"01/19/2023","330.63","331.06","332.45","329.96","3.39M","-0.70%"
"01/18/2023","332.97","339.57","340.20","332.70","5.04M","-1.83%"
"01/17/2023","339.16","342.36","342.75","338.63","3.81M","-1.13%"
"01/13/2023","343.04","339.16","343.49","339.11","3.47M","0.30%"
"01/12/2023","342.00","340.88","343.00","337.95","4.33M","0.66%"
"01/11/2023","339.76","338.40","339.81","337.13","3.17M","0.75%"
"01/10/2023","337.23","334.95","337.33","334.29","2.27M","0.58%"
"01/09/2023","335.29","337.69","339.41","334.92","3.85M","-0.29%"
"01/06/2023","336.28","332.18","337.12","329.91","4.80M","2.14%"
"01/05/2023","329.22","330.97","331.15","328.10","4.35M","-1.00%"
"01/04/2023","332.56","332.56","334.04","330.20","4.10M","0.40%"
"01/03/2023","331.22","332.42","333.83","328.35","3.90M","-0.03%"
"12/30/2022","331.33","330.62","331.40","328.35","3.88M","-0.22%"
"12/29/2022","332.06","330.53","332.85","330.13","2.45M","1.06%"
"12/28/2022","328.57","332.69","333.74","328.57","3.08M","-1.14%"
"12/27/2022","332.37","332.34","333.82","330.57","3.09M","0.13%"
"12/23/2022","331.93","329.62","332.19","328.06","4.00M","0.51%"
"12/22/2022","330.26","331.50","331.85","325.65","4.86M","-1.00%"
"12/21/2022","333.60","331.54","334.33","331.12","5.07M","1.59%"
"12/20/2022","328.38","327.59","329.87","326.41","4.69M","0.31%"
"12/19/2022","327.38","328.87","330.33","325.71","3.70M","-0.48%"
"12/16/2022","328.97","329.29","330.50","326.45","6.67M","-1.15%"
"12/15/2022","332.80","336.58","337.37","330.78","5.79M","-2.18%"
"12/14/2022","340.22","341.78","344.66","337.64","5.48M","-0.47%"
"12/13/2022","341.81","348.18","348.22","339.50","5.26M","0.35%"
"12/12/2022","340.62","336.14","340.65","336.06","5.01M","1.57%"
"12/09/2022","335.37","337.67","339.11","335.25","3.82M","-0.91%"
"12/08/2022","338.46","337.74","339.65","337.06","3.26M","0.60%"
"12/07/2022","336.44","336.14","338.33","335.54","3.54M","-0.01%"
"12/06/2022","336.46","339.77","340.65","334.72","5.51M","-1.05%"
"12/05/2022","340.03","342.45","343.30","339.03","3.82M","-1.37%"
"12/02/2022","344.74","340.86","345.41","340.86","3.74M","0.10%"
"12/01/2022","344.41","346.75","346.76","341.69","5.32M","-0.50%"
"11/30/2022","346.15","338.65","346.19","336.18","6.88M","2.27%"
"11/29/2022","338.48","337.93","339.37","336.61","2.94M","0.00%"
"11/28/2022","338.49","341.69","342.98","337.95","3.08M","-1.46%"
"11/25/2022","343.52","342.09","343.80","342.03","1.50M","0.46%"
"11/23/2022","341.95","340.61","342.58","339.99","3.11M","0.29%"
"11/22/2022","340.96","338.89","341.12","338.39","4.39M","1.16%"
"11/21/2022","337.05","337.66","338.65","335.53","2.30M","-0.09%"
"11/18/2022","337.37","337.46","338.15","335.26","3.66M","0.38%"
"11/17/2022","336.10","332.73","336.78","332.73","3.47M","0.01%"
"11/16/2022","336.07","335.67","337.25","335.55","3.07M","-0.04%"
"11/15/2022","336.21","338.49","340.12","333.42","4.78M","0.13%"
"11/14/2022","335.77","336.71","339.87","335.56","3.29M","-0.60%"
"11/11/2022","337.79","338.07","338.33","334.17","5.19M","0.16%"
"11/10/2022","337.26","334.22","337.49","331.88","6.00M","3.66%"
"11/09/2022","325.34","329.71","330.87","324.96","4.75M","-1.92%"
"11/08/2022","331.71","329.47","333.56","328.29","6.30M","1.00%"
"11/07/2022","328.42","325.14","328.95","324.15","4.46M","1.32%"
"11/04/2022","324.14","323.61","326.14","319.34","6.26M","1.33%"
"11/03/2022","319.87","319.35","321.85","317.18","4.09M","-0.46%"
"11/02/2022","321.36","325.46","330.75","321.32","7.07M","-1.55%"
"11/01/2022","326.41","329.37","329.83","324.80","4.38M","-0.31%"
"10/31/2022","327.42","326.92","328.82","325.86","5.10M","-0.35%"
"10/28/2022","328.58","321.77","328.89","321.46","5.25M","2.53%"
"10/27/2022","320.46","321.56","323.87","319.92","4.20M","0.65%"
"10/26/2022","318.38","317.98","321.72","317.77","5.00M","-0.03%"
"10/25/2022","318.49","314.35","318.78","314.11","5.93M","1.09%"
"10/24/2022","315.05","312.53","316.00","311.60","4.29M","1.34%"
"10/21/2022","310.88","302.86","311.17","302.12","5.36M","2.50%"
"10/20/2022","303.31","304.83","308.37","302.74","3.57M","-0.34%"
"10/19/2022","304.35","304.34","306.65","302.29","2.94M","-0.37%"
"10/18/2022","305.47","308.26","308.38","303.04","4.65M","1.13%"
"10/17/2022","302.06","300.89","303.21","299.98","3.56M","1.77%"
"10/14/2022","296.82","302.54","304.36","296.19","5.53M","-1.24%"
"10/13/2022","300.56","287.14","301.73","286.62","7.38M","2.88%"
"10/12/2022","292.16","292.46","294.57","291.37","4.38M","-0.04%"
"10/11/2022","292.29","291.18","296.14","290.72","3.84M","0.11%"
"10/10/2022","291.96","294.28","294.92","290.09","3.14M","-0.34%"
"10/07/2022","292.97","296.80","296.89","291.46","3.03M","-2.09%"
"10/06/2022","299.23","301.47","303.31","298.61","3.06M","-1.18%"
"10/05/2022","302.79","299.73","304.55","298.80","2.75M","-0.12%"
"10/04/2022","303.14","298.61","303.18","298.44","4.15M","2.83%"
"10/03/2022","294.79","290.55","296.37","289.47","3.46M","2.61%"
"09/30/2022","287.30","291.20","293.46","287.14","3.83M","-1.68%"
"09/29/2022","292.21","294.77","294.85","289.85","3.35M","-1.52%"
"09/28/2022","296.73","292.35","298.03","291.05","3.96M","1.86%"
"09/27/2022","291.30","294.78","296.53","289.50","3.65M","-0.49%"
"09/26/2022","292.72","294.60","296.24","291.49","4.14M","-1.06%"
"09/23/2022","295.86","297.82","298.00","292.39","4.95M","-1.55%"
"09/22/2022","300.52","301.56","302.97","299.89","3.49M","-0.43%"
"09/21/2022","301.81","308.52","310.27","301.72","5.09M","-1.70%"
"09/20/2022","307.02","307.69","307.99","304.58","2.81M","-1.01%"
"09/19/2022","310.15","305.37","310.19","305.29","2.32M","0.68%"
"09/16/2022","308.05","305.96","308.58","305.35","4.07M","-0.74%"
"09/15/2022","310.36","311.63","313.52","309.53","3.13M","-0.54%"
"09/14/2022","312.06","312.36","313.48","309.53","2.84M","0.11%"
"09/13/2022","311.73","318.80","319.59","310.83","4.21M","-3.96%"
"09/12/2022","324.57","323.29","325.68","323.21","2.48M","0.71%"
"09/09/2022","322.28","320.16","322.94","319.51","2.48M","1.27%"
"09/08/2022","318.24","314.69","318.40","313.68","3.29M","0.60%"
"09/07/2022","316.33","311.64","316.94","311.45","2.51M","1.32%"
"09/06/2022","312.20","314.55","315.20","310.93","3.32M","-0.50%"
"09/02/2022","313.76","319.77","320.74","312.31","3.83M","-1.04%"
"09/01/2022","317.06","314.29","317.25","312.70","3.23M","0.45%"
"08/31/2022","315.65","318.46","320.17","315.60","2.80M","-0.75%"
"08/30/2022","318.04","322.09","322.17","316.57","2.92M","-0.95%"
"08/29/2022","321.10","320.54","323.33","319.75","2.28M","-0.57%"
"08/26/2022","322.93","333.54","333.65","322.84","4.19M","-3.07%"
"08/25/2022","333.15","330.09","333.15","329.00","2.50M","1.00%"
"08/24/2022","329.86","328.93","331.03","328.33","2.56M","0.23%"
"08/23/2022","329.11","330.31","331.45","328.64","2.90M","-0.50%"
"08/22/2022","330.76","333.11","333.52","330.16","2.64M","-1.86%"
"08/19/2022","337.04","338.35","338.66","336.26","2.01M","-1.04%"
"08/18/2022","340.58","340.20","341.00","338.97","1.82M","0.11%"
"08/17/2022","340.20","339.67","342.06","338.70","2.96M","-0.45%"
"08/16/2022","341.74","338.82","343.09","338.75","3.90M","0.70%"
"08/15/2022","339.37","336.11","339.85","336.06","1.91M","0.46%"
"08/12/2022","337.83","334.93","337.92","334.24","2.61M","1.23%"
"08/11/2022","333.71","335.82","336.80","333.18","2.39M","0.15%"
"08/10/2022","333.20","332.60","333.83","331.96","2.93M","1.61%"
"08/09/2022","327.91","328.28","328.94","327.19","1.66M","-0.16%"
"08/08/2022","328.42","329.81","331.12","327.71","2.53M","0.14%"
"08/05/2022","327.97","325.07","328.19","324.93","2.67M","0.19%"
"08/04/2022","327.36","327.69","328.36","326.55","2.39M","-0.24%"
"08/03/2022","328.16","325.70","329.14","325.14","2.56M","1.27%"
"08/02/2022","324.04","326.97","327.78","323.90","5.39M","-1.22%"
"08/01/2022","328.04","326.91","329.72","326.45","2.75M","-0.19%"
"07/29/2022","328.66","325.52","329.27","324.92","3.23M","1.05%"
"07/28/2022","325.23","322.45","326.12","319.81","2.65M","1.00%"
"07/27/2022","322.01","318.88","323.44","318.04","3.29M","1.41%"
"07/26/2022","317.54","318.89","319.48","317.10","2.06M","-0.76%"
"07/25/2022","319.96","320.07","320.39","318.25","3.95M","0.28%"
"07/22/2022","319.06","321.76","322.20","317.34","3.26M","-0.42%"
"07/21/2022","320.41","317.63","320.46","315.38","2.14M","0.52%"
"07/20/2022","318.74","318.24","319.43","316.45","3.11M","0.20%"
"07/19/2022","318.11","313.07","318.40","312.66","2.99M","2.40%"
"07/18/2022","310.65","315.76","316.35","309.73","2.32M","-0.64%"
"07/15/2022","312.66","310.81","312.78","309.15","3.03M","2.04%"
"07/14/2022","306.40","302.66","306.86","301.47","2.88M","-0.44%"
"07/13/2022","307.75","306.19","309.94","305.11","3.47M","-0.72%"
"07/12/2022","309.97","310.56","313.55","308.60","2.80M","-0.56%"
"07/11/2022","311.70","311.66","313.74","311.17","2.62M","-0.56%"
"07/08/2022","313.46","313.50","315.14","312.17","2.09M","-0.16%"
"07/07/2022","313.95","312.54","314.27","311.61","2.26M","1.14%"
"07/06/2022","310.41","310.00","312.29","307.94","2.49M","0.23%"
"07/05/2022","309.71","306.60","309.76","303.58","3.66M","-0.37%"
"07/01/2022","310.85","307.40","311.31","304.77","3.32M","0.98%"
"06/30/2022","307.82","306.75","309.82","304.25","4.05M","-0.72%"
"06/29/2022","310.05","310.40","311.48","308.83","2.45M","0.23%"
"06/28/2022","309.34","316.00","318.75","309.23","3.02M","-1.60%"
"06/27/2022","314.36","315.40","315.89","313.38","1.89M","-0.21%"
"06/24/2022","315.02","309.20","315.12","309.12","3.31M","2.70%"
"06/23/2022","306.74","305.67","307.06","302.78","3.57M","0.70%"
"06/22/2022","304.61","301.53","307.68","301.33","6.31M","-0.22%"
"06/21/2022","305.29","303.08","306.47","302.62","3.23M","2.20%"
"06/17/2022","298.72","298.27","301.58","296.39","4.74M","-0.39%"
"06/16/2022","299.90","301.37","301.66","298.02","4.92M","-2.39%"
"06/15/2022","307.23","306.40","310.68","302.26","7.05M","0.96%"
