Date,Price,,,,,
6/23/20,97.93,,,,,
6/22/20,96.75,,,,,
6/19/20,97.81,,,,,
6/18/20,98.94,,,,,
6/17/20,99.48,,,,,
6/16/20,102.06,,,,,
6/15/20,101.25,,,,,
6/12/20,99.87,,,,,
6/11/20,97.21,,,,,
6/10/20,106.06,,,,,
6/9/20,110.54,,,,,
6/8/20,113.45,,,,,
6/5/20,111.23,,,,,
6/4/20,106.44,,,,,
6/3/20,104.27,,,,,
6/2/20,98.93,,,,,
6/1/20,98.6,,,,,
5/29/20,97.31,,,,,
5/28/20,99.86,,,,,
5/27/20,101.37,,,,,
5/26/20,95.82,,,,,
5/22/20,89.47,,,,,
5/21/20,90.17,,,,,
5/20/20,91.33,,,,,
5/19/20,88.67,,,,,
5/18/20,90.45,,,,,
5/15/20,85.9,,,,,
5/14/20,87.52,,,,,
5/13/20,84.03,,,,,
5/12/20,87.03,,,,,
5/11/20,89.97,,,,,
5/8/20,92.7,,,,,
5/7/20,91.21,,,,,
5/6/20,90.27,,,,,
5/5/20,92,,,,,
5/4/20,92.14,,,,,
5/1/20,93.25,,,,,
4/30/20,95.76,,,,,
4/29/20,97.86,,,,,
4/28/20,95.29,,,,,
4/27/20,94.62,,,,,
4/24/20,90.71,,,,,
4/23/20,89.39,,,,,
4/22/20,89.34,,,,,
4/21/20,89.05,,,,,
4/20/20,91.71,,,,,
4/17/20,95.18,,,,,
4/16/20,87.33,,,,,
4/15/20,90.79,,,,,
4/14/20,95.5,,,,,
4/13/20,98.19,,,,,
4/9/20,102.76,,,,,
4/8/20,94.3,,,,,
4/7/20,90.64,,,,,
4/6/20,89.46,,,,,
4/3/20,84.05,,,,,
4/2/20,87.51,,,,,
4/1/20,84.36,,,,,
3/31/20,90.03,,,,,
3/30/20,93.5,,,,,
3/27/20,91.13,,,,,
3/26/20,98.12,,,,,
3/25/20,91.73,,,,,
3/24/20,88.43,,,,,
3/23/20,79.03,,,,,
3/20/20,83.5,,,,,
3/19/20,85.3,,,,,
3/18/20,83.89,,,,,
3/17/20,93.76,,,,,
3/16/20,88.36,,,,,
3/13/20,103.91,,,,,
3/12/20,88.05,,,,,
3/11/20,95.96,,,,,
3/10/20,100.7,,,,,
3/9/20,93.44,,,,,
3/6/20,108.08,,,,,
3/5/20,113.97,,,,,
3/4/20,119.85,,,,,
3/3/20,116.96,,,,,
3/2/20,121.52,,,,,
2/28/20,116.11,,,,,
2/27/20,121.37,,,,,
2/26/20,126.64,,,,,
2/25/20,126.26,,,,,
2/24/20,132.16,,,,,
2/21/20,135.81,,,,,
2/20/20,137.49,,,,,
2/19/20,137.49,,,,,
2/18/20,135.64,,,,,
2/14/20,137.46,,,,,
2/13/20,137.88,,,,,
2/12/20,138,,,,,
2/11/20,138,,,,,
2/10/20,137.74,,,,,
2/7/20,137.17,,,,,
2/6/20,137.61,,,,,
2/5/20,137.59,,,,,
2/4/20,135.29,,,,,
2/3/20,133.37,,,,,
1/31/20,132.36,,,,,
1/30/20,135.89,,,,,
1/29/20,134.23,,,,,
1/28/20,134.43,,,,,
1/27/20,132.03,,,,,
1/24/20,133.15,,,,,
1/23/20,136.54,,,,,
1/22/20,136.68,,,,,
1/21/20,136.84,,,,,
1/17/20,138.2,,,,,
1/16/20,137.25,,,,,
1/15/20,136.72,,,,,
1/14/20,138.8,,,,,
1/13/20,137.2,,,,,
1/10/20,136.07,,,,,
1/9/20,137.44,,,,,
1/8/20,136.94,,,,,
1/7/20,135.88,,,,,
1/6/20,138.23,,,,,
1/3/20,138.34,,,,,
1/2/20,141.09,,,,,
12/31/19,139.4,,,,,
12/30/19,138.63,,,,,
12/27/19,139.14,,,,,
12/26/19,139.04,,,,,
12/24/19,137.58,,,,,
12/23/19,137.2,,,,,
12/20/19,137.24,,,,,
12/19/19,137.35,,,,,
12/18/19,138.04,,,,,
12/17/19,138.18,,,,,
12/16/19,137.34,,,,,
12/13/19,136.81,,,,,
12/12/19,138.02,,,,,
12/11/19,134.18,,,,,
12/10/19,134.5,,,,,
12/9/19,134.41,,,,,
12/6/19,135.04,,,,,
12/5/19,133.06,,,,,
12/4/19,132.34,,,,,
12/3/19,129.78,,,,,
12/2/19,131.47,,,,,
11/29/19,131.76,,,,,
11/27/19,132.06,,,,,
11/26/19,131.67,,,,,
11/25/19,131.49,,,,,
11/22/19,130.79,,,,,
11/21/19,129.93,,,,,
11/20/19,129.63,,,,,
11/19/19,130.58,,,,,
11/18/19,130.62,,,,,
11/15/19,129.53,,,,,
11/14/19,128.6,,,,,
11/13/19,128.48,,,,,
11/12/19,129.16,,,,,
11/11/19,129.92,,,,,
11/8/19,130.38,,,,,
11/7/19,130,,,,,
11/6/19,129.3,,,,,
11/5/19,129.1,,,,,
11/4/19,128.82,,,,,
11/1/19,127.8,,,,,
10/31/19,124.92,,,,,
10/30/19,125.73,,,,,
10/29/19,126.43,,,,,
10/28/19,126.51,,,,,
10/25/19,126.03,,,,,
10/24/19,125.03,,,,,
10/23/19,125.12,,,,,
10/22/19,124.79,,,,,
10/21/19,123.55,,,,,
10/18/19,120.56,,,,,
10/17/19,120.35,,,,,
10/16/19,119.68,,,,,
10/15/19,119.96,,,,,
10/14/19,116.45,,,,,
10/11/19,116.14,,,,,
10/10/19,114.21,,,,,
10/9/19,112.63,,,,,
10/8/19,111.82,,,,,
10/7/19,114.37,,,,,
10/4/19,114.62,,,,,
10/3/19,112.19,,,,,
10/2/19,113.25,,,,,
10/1/19,115.55,,,,,
9/30/19,117.69,,,,,
9/27/19,117.72,,,,,
9/26/19,117.03,,,,,
9/25/19,118,,,,,
9/24/19,117.33,,,,,
9/23/19,118.88,,,,,
9/20/19,118.9,,,,,
9/19/19,119.38,,,,,
9/18/19,119.76,,,,,
9/17/19,118.57,,,,,
9/16/19,119.16,,,,,
9/13/19,120.23,,,,,
9/12/19,117.91,,,,,
9/11/19,117.19,,,,,
9/10/19,116.87,,,,,
9/9/19,115.4,,,,,
9/6/19,112.61,,,,,
9/5/19,112.37,,,,,
9/4/19,109.87,,,,,
9/3/19,108.56,,,,,
8/30/19,109.86,,,,,
8/29/19,109.22,,,,,
8/28/19,106.8,,,,,
8/27/19,105.74,,,,,
8/26/19,106.87,,,,,
8/23/19,106.02,,,,,
8/22/19,108.72,,,,,
8/21/19,107.61,,,,,
8/20/19,107.31,,,,,
8/19/19,108.69,,,,,
8/16/19,107.72,,,,,
8/15/19,105.2,,,,,
8/14/19,104.8,,,,,
8/13/19,109.34,,,,,
8/12/19,107.68,,,,,
8/9/19,109.74,,,,,
8/8/19,109.86,,,,,
8/7/19,108.03,,,,,
8/6/19,110.43,,,,,
8/5/19,109.57,,,,,
8/2/19,112.93,,,,,
8/1/19,112.94,,,,,
7/31/19,116,,,,,
7/30/19,115.59,,,,,
7/29/19,115.85,,,,,
7/26/19,116.22,,,,,
7/25/19,115.71,,,,,
7/24/19,116.83,,,,,
7/23/19,116.36,,,,,
7/22/19,114.27,,,,,
7/19/19,113.54,,,,,
7/18/19,114.67,,,,,
7/17/19,113.99,,,,,
7/16/19,115.12,,,,,
7/15/19,113.9,,,,,
7/12/19,115.3,,,,,
7/11/19,114.1,,,,,
7/10/19,113.02,,,,,
7/9/19,113.35,,,,,
7/8/19,112.87,,,,,
7/5/19,113.49,,,,,
7/3/19,112.82,,,,,
7/2/19,113.8,,,,,
7/1/19,113.68,,,,,
6/28/19,111.8,,,,,
6/27/19,108.84,,,,,
6/26/19,108.48,,,,,
6/25/19,107.76,,,,,
6/24/19,108.66,,,,,
6/21/19,109.44,,,,,
6/20/19,110.19,,,,,
6/19/19,109.91,,,,,
6/18/19,110.71,,,,,
6/17/19,109.22,,,,,
6/14/19,109.82,,,,,
6/13/19,109.54,,,,,
6/12/19,109.27,,,,,
6/11/19,110.68,,,,,
6/10/19,110.34,,,,,
6/7/19,109.16,,,,,
6/6/19,110.37,,,,,
6/5/19,110.13,,,,,
6/4/19,109.74,,,,,
6/3/19,106.46,,,,,
5/31/19,105.96,,,,,
5/30/19,107.06,,,,,
5/29/19,108.22,,,,,
5/28/19,108.52,,,,,
5/24/19,109.71,,,,,
5/23/19,108.64,,,,,
5/22/19,110.82,,,,,
5/21/19,111.73,,,,,
5/20/19,111.35,,,,,
5/17/19,110.77,,,,,
5/16/19,111.31,,,,,
5/15/19,109.9,,,,,
5/14/19,110.32,,,,,
5/13/19,109.45,,,,,
5/10/19,112.51,,,,,
5/9/19,112.52,,,,,
5/8/19,112.61,,,,,
5/7/19,113.21,,,,,
5/6/19,115.09,,,,,
5/3/19,116.12,,,,,
5/2/19,115.41,,,,,
5/1/19,115.16,,,,,
4/30/19,116.05,,,,,
4/29/19,116.12,,,,,
4/26/19,114.47,,,,,
4/25/19,113.61,,,,,
4/24/19,113.55,,,,,
4/23/19,113.74,,,,,
4/22/19,113.6,,,,,
4/18/19,113.46,,,,,
4/17/19,114.3,,,,,
4/16/19,111.1,,,,,
4/15/19,109.94,,,,,
4/12/19,111.21,,,,,
4/11/19,106.23,,,,,
4/10/19,105.34,,,,,
4/9/19,104.87,,,,,
4/8/19,105.65,,,,,
4/5/19,105.31,,,,,
4/4/19,105.56,,,,,
4/3/19,105.35,,,,,
4/2/19,105.14,,,,,
4/1/19,104.64,,,,,
3/29/19,101.23,,,,,
3/28/19,100.71,,,,,
3/27/19,99.58,,,,,
3/26/19,99.92,,,,,
3/25/19,98.93,,,,,
3/22/19,99.76,,,,,
3/21/19,102.87,,,,,
3/20/19,104.52,,,,,
3/19/19,106.8,,,,,
3/18/19,107.19,,,,,
3/15/19,106.55,,,,,
3/14/19,105.34,,,,,
3/13/19,104.39,,,,,
3/12/19,104.04,,,,,
3/11/19,104.35,,,,,
3/8/19,103.01,,,,,
3/7/19,102.97,,,,,
3/6/19,103.72,,,,,
3/5/19,104.11,,,,,
3/4/19,104.19,,,,,
3/1/19,104.43,,,,,
2/28/19,104.36,,,,,
2/27/19,105.16,,,,,
2/26/19,105.29,,,,,
2/25/19,106.1,,,,,
2/22/19,105,,,,,
2/21/19,105.47,,,,,
2/20/19,105.69,,,,,
2/19/19,105.18,,,,,
2/15/19,105.55,,,,,
2/14/19,102.42,,,,,
2/13/19,103.09,,,,,
2/12/19,102.6,,,,,
2/11/19,100.88,,,,,
2/8/19,101.36,,,,,
2/7/19,102.38,,,,,
2/6/19,103.74,,,,,
2/5/19,103.79,,,,,
2/4/19,104.25,,,,,
2/1/19,103.88,,,,,
1/31/19,103.5,,,,,
1/30/19,104.41,,,,,
1/29/19,104.17,,,,,
1/28/19,103.88,,,,,
1/25/19,103.39,,,,,
1/24/19,102.74,,,,,
1/23/19,102.68,,,,,
1/22/19,102.94,,,,,
1/18/19,104.59,,,,,
1/17/19,102.92,,,,,
1/16/19,102.5,,,,,
1/15/19,101.68,,,,,
1/14/19,100.94,,,,,
1/11/19,99.91,,,,,
1/10/19,100.39,,,,,
1/9/19,100.4,,,,,
1/8/19,100.57,,,,,
1/7/19,100.76,,,,,
1/4/19,100.69,,,,,
1/3/19,97.11,,,,,
1/2/19,99.31,,,,,
12/31/18,97.62,,,,,
12/28/18,96.83,,,,,
12/27/18,97.04,,,,,
12/26/18,95.96,,,,,
12/24/18,92.14,,,,,
12/21/18,94.17,,,,,
12/20/18,96.45,,,,,
12/19/18,97.29,,,,,
12/18/18,98.54,,,,,
12/17/18,99.01,,,,,
12/14/18,100.29,,,,,
12/13/18,101.12,,,,,
12/12/18,101.02,,,,,
12/11/18,100.37,,,,,
12/10/18,101.36,,,,,
12/7/18,103.29,,,,,
12/6/18,105.19,,,,,
12/4/18,107.23,,,,,
12/3/18,112.24,,,,,
11/30/18,111.19,,,,,
11/29/18,110.06,,,,,
11/28/18,110.94,,,,,
11/27/18,109.72,,,,,
11/26/18,109.26,,,,,
11/23/18,106.65,,,,,
11/21/18,107.64,,,,,
11/20/18,108.45,,,,,
11/19/18,110.83,,,,,
11/16/18,109.99,,,,,
11/15/18,110.07,,,,,
11/14/18,107.33,,,,,
11/13/18,109.59,,,,,
11/12/18,108.95,,,,,
11/9/18,111.29,,,,,
11/8/18,112.38,,,,,
11/7/18,111.48,,,,,
11/6/18,109.6,,,,,
11/5/18,109.09,,,,,
11/2/18,108.38,,,,,
11/1/18,108.98,,,,,
10/31/18,109.02,,,,,
10/30/18,106.7,,,,,
10/29/18,104.85,,,,,
10/26/18,103.42,,,,,
10/25/18,104.86,,,,,
10/24/18,103.29,,,,,
10/23/18,105.25,,,,,
10/22/18,106.36,,,,,
10/19/18,107.91,,,,,
10/18/18,108.09,,,,,
10/17/18,109.83,,,,,
10/16/18,108.62,,,,,
10/15/18,106.34,,,,,
10/12/18,106.95,,,,,
10/11/18,108.13,,,,,
10/10/18,111.47,,,,,
10/9/18,114.52,,,,,
10/8/18,115.32,,,,,
10/5/18,114.62,,,,,
10/4/18,115.27,,,,,
10/3/18,115.04,,,,,
10/2/18,113.97,,,,,
10/1/18,113.5,,,,,
9/28/18,112.84,,,,,
9/27/18,114.52,,,,,
9/26/18,115.02,,,,,
9/25/18,116.39,,,,,
9/24/18,116.72,,,,,
9/21/18,117.85,,,,,
9/20/18,118.63,,,,,
9/19/18,117.62,,,,,
9/18/18,114.3,,,,,
9/17/18,113.84,,,,,
9/14/18,113.5,,,,,
9/13/18,113.52,,,,,
9/12/18,113.08,,,,,
9/11/18,114.43,,,,,
9/10/18,113.71,,,,,
9/7/18,114.32,,,,,
9/6/18,114.1,,,,,
9/5/18,114.59,,,,,
9/4/18,115.15,,,,,
8/31/18,114.58,,,,,
8/30/18,115.19,,,,,
8/29/18,115.76,,,,,
8/28/18,116.14,,,,,
8/27/18,116.71,,,,,
8/24/18,114.68,,,,,
8/23/18,114.73,,,,,
8/22/18,114.97,,,,,
8/21/18,115.32,,,,,
8/20/18,114.62,,,,,
8/17/18,114.77,,,,,
8/16/18,114.77,,,,,
8/15/18,113.7,,,,,
8/14/18,114.65,,,,,
8/13/18,113.89,,,,,
8/10/18,115.73,,,,,
8/9/18,116.88,,,,,
8/8/18,117.79,,,,,
8/7/18,117.55,,,,,
8/6/18,117.12,,,,,
8/3/18,117.09,,,,,
8/2/18,116.15,,,,,
8/1/18,115.66,,,,,
7/31/18,114.95,,,,,
7/30/18,116.73,,,,,
7/27/18,116.03,,,,,
7/26/18,114.85,,,,,
7/25/18,115.18,,,,,
7/24/18,114.15,,,,,
7/23/18,113.35,,,,,
7/20/18,111.28,,,,,
7/19/18,109.89,,,,,
7/18/18,111.53,,,,,
7/17/18,110.5,,,,,
7/16/18,110.58,,,,,
7/13/18,106.36,,,,,
7/12/18,106.85,,,,,
7/11/18,106.39,,,,,
7/10/18,106.62,,,,,
7/9/18,107.28,,,,,
7/6/18,104.06,,,,,
7/5/18,103.72,,,,,
7/3/18,103.61,,,,,
7/2/18,105.08,,,,,
6/29/18,104.2,,,,,
6/28/18,104.93,,,,,
6/27/18,103.24,,,,,
6/26/18,104.86,,,,,
6/25/18,104.79,,,,,
6/22/18,105.75,,,,,
6/21/18,107.51,,,,,
6/20/18,107.54,,,,,
6/19/18,107.55,,,,,
6/18/18,108.18,,,,,
6/15/18,107.9,,,,,
6/14/18,108.03,,,,,
6/13/18,109.97,,,,,
6/12/18,110.19,,,,,
6/11/18,110.83,,,,,
6/8/18,111.11,,,,,
6/7/18,110.8,,,,,
6/6/18,110.36,,,,,
6/5/18,107.84,,,,,
6/4/18,108.45,,,,,
6/1/18,108.4,,,,,
5/31/18,107.01,,,,,
5/30/18,108.35,,,,,
5/29/18,105.93,,,,,
5/25/18,110.66,,,,,
5/24/18,111.23,,,,,
5/23/18,112.49,,,,,
5/22/18,113.01,,,,,
5/21/18,112.15,,,,,
5/18/18,111.13,,,,,
5/17/18,112.96,,,,,
5/16/18,113.34,,,,,
5/15/18,113.03,,,,,
5/14/18,113.9,,,,,
5/11/18,113.86,,,,,
5/10/18,114.29,,,,,
5/9/18,113.41,,,,,
5/8/18,110.99,,,,,
5/7/18,109.37,,,,,
5/4/18,108.43,,,,,
5/3/18,107.24,,,,,
5/2/18,107.92,,,,,
5/1/18,108.78,,,,,
4/30/18,108.78,,,,,
4/27/18,109.4,,,,,
4/26/18,110.1,,,,,
4/25/18,109.99,,,,,
4/24/18,110.41,,,,,
4/23/18,110.93,,,,,
4/20/18,111.47,,,,,
4/19/18,111.72,,,,,
4/18/18,109.32,,,,,
4/17/18,110.21,,,,,
4/16/18,110.21,,,,,
4/13/18,110.3,,,,,
4/12/18,113.37,,,,,
4/11/18,110.62,,,,,
4/10/18,112.51,,,,,
4/9/18,110.4,,,,,
4/6/18,109.09,,,,,
4/5/18,111.88,,,,,
4/4/18,110.99,,,,,
4/3/18,109.33,,,,,
4/2/18,107.85,,,,,
3/29/18,109.97,,,,,
3/28/18,108,,,,,
3/27/18,108.17,,,,,
3/26/18,110.31,,,,,
3/23/18,107.01,,,,,
3/22/18,109.95,,,,,
3/21/18,114.74,,,,,
3/20/18,114.64,,,,,
3/19/18,114.53,,,,,
3/16/18,115.44,,,,,
3/15/18,115.24,,,,,
3/14/18,114.95,,,,,
3/13/18,116.25,,,,,
3/12/18,117.66,,,,,
3/9/18,118.04,,,,,
3/8/18,114.74,,,,,
3/7/18,114.73,,,,,
3/6/18,115.16,,,,,
3/5/18,115.06,,,,,
3/2/18,113.32,,,,,
3/1/18,113.43,,,,,
2/28/18,115.5,,,,,
2/27/18,117.36,,,,,
2/26/18,118.77,,,,,
2/23/18,117.31,,,,,
2/22/18,114.98,,,,,
2/21/18,115.19,,,,,
2/20/18,114.71,,,,,
2/16/18,114.68,,,,,
2/15/18,115.51,,,,,
2/14/18,115.03,,,,,
2/13/18,112.43,,,,,
2/12/18,111.74,,,,,
2/9/18,110.04,,,,,
2/8/18,107.88,,,,,
2/7/18,112.87,,,,,
2/6/18,112.11,,,,,
2/5/18,108.8,,,,,
2/2/18,114.28,,,,,
2/1/18,116.87,,,,,
1/31/18,115.67,,,,,
1/30/18,115.11,,,,,
1/29/18,116.2,,,,,
1/26/18,116.32,,,,,
1/25/18,115.7,,,,,
1/24/18,115.67,,,,,
1/23/18,114.21,,,,,
1/22/18,114.33,,,,,
1/19/18,113.01,,,,,
1/18/18,113.26,,,,,
1/17/18,112.99,,,,,
1/16/18,112.27,,,,,
1/12/18,112.67,,,,,
1/11/18,110.84,,,,,
1/10/18,110.25,,,,,
1/9/18,109.05,,,,,
1/8/18,108.5,,,,,
1/5/18,108.34,,,,,
1/4/18,109.04,,,,,
1/3/18,108.06,,,,,
1/2/18,107.95,,,,,
12/29/17,106.94,,,,,
12/28/17,107.79,,,,,
12/27/17,107.22,,,,,
12/26/17,107.02,,,,,
12/22/17,107.45,,,,,
12/21/17,107.83,,,,,
12/20/17,106.14,,,,,
12/19/17,106.51,,,,,
12/18/17,106.96,,,,,
12/15/17,106.14,,,,,
12/14/17,104.66,,,,,
12/13/17,105.51,,,,,
12/12/17,106.85,,,,,
12/11/17,105.62,,,,,
12/8/17,105.93,,,,,
12/7/17,104.62,,,,,
12/6/17,104.93,,,,,
12/5/17,105.72,,,,,
12/4/17,106.95,,,,,
12/1/17,104.79,,,,,
11/30/17,104.52,,,,,
11/29/17,103.73,,,,,
11/28/17,101.36,,,,,
11/27/17,97.93,,,,,
11/24/17,98.32,,,,,
11/22/17,98.64,,,,,
11/21/17,98.93,,,,,
11/20/17,99.01,,,,,
11/17/17,98.14,,,,,
11/16/17,98.47,,,,,
11/15/17,98.19,,,,,
11/14/17,97.27,,,,,
11/13/17,97.86,,,,,
11/10/17,97.51,,,,,
11/9/17,97.63,,,,,
11/8/17,97.64,,,,,
11/7/17,98.75,,,,,
11/6/17,100.78,,,,,
11/3/17,101.41,,,,,
11/2/17,101.59,,,,,
11/1/17,100.92,,,,,
10/31/17,100.61,,,,,
10/30/17,101.41,,,,,
10/27/17,101.77,,,,,
10/26/17,101.74,,,,,
10/25/17,101.02,,,,,
10/24/17,100.92,,,,,
10/23/17,99.34,,,,,
10/20/17,99.51,,,,,
10/19/17,98.11,,,,,
10/18/17,97.99,,,,,
10/17/17,97.62,,,,,
10/16/17,97.84,,,,,
10/13/17,95.86,,,,,
10/12/17,95.99,,,,,
10/11/17,96.84,,,,,
10/10/17,97.13,,,,,
10/9/17,96.41,,,,,
10/6/17,96.92,,,,,
10/5/17,97.09,,,,,
10/4/17,96.36,,,,,
10/3/17,97.35,,,,,
10/2/17,96.84,,,,,
9/29/17,95.51,,,,,
9/28/17,95.38,,,,,
9/27/17,95.18,,,,,
9/26/17,93.7,,,,,
9/25/17,94.12,,,,,
9/22/17,94.83,,,,,
9/21/17,95.03,,,,,
9/20/17,94.6,,,,,
9/19/17,93.94,,,,,
9/18/17,92.92,,,,,
9/15/17,91.62,,,,,
9/14/17,90.97,,,,,
9/13/17,91.15,,,,,
9/12/17,90.89,,,,,
9/11/17,89.79,,,,,
9/8/17,88.42,,,,,
9/7/17,88.53,,,,,
9/6/17,90.11,,,,,
9/5/17,89.51,,,,,
9/1/17,91.7,,,,,
8/31/17,90.89,,,,,
8/30/17,91.31,,,,,
8/29/17,91.1,,,,,
8/28/17,91.6,,,,,
8/25/17,91.89,,,,,
8/24/17,91.52,,,,,
8/23/17,91.67,,,,,
8/22/17,91.56,,,,,
8/21/17,90.63,,,,,
8/18/17,90.74,,,,,
8/17/17,90.65,,,,,
8/16/17,92.09,,,,,
8/15/17,92.73,,,,,
8/14/17,92.49,,,,,
8/11/17,91.42,,,,,
8/10/17,92.19,,,,,
8/9/17,93.53,,,,,
8/8/17,93.68,,,,,
8/7/17,94.02,,,,,
8/4/17,93.66,,,,,
8/3/17,92.5,,,,,
8/2/17,93.11,,,,,
8/1/17,93.03,,,,,
7/31/17,91.8,,,,,
7/28/17,91.28,,,,,
7/27/17,91.55,,,,,
7/26/17,91.93,,,,,
7/25/17,92.8,,,,,
7/24/17,91.28,,,,,
7/21/17,90.89,,,,,
7/20/17,91.2,,,,,
7/19/17,91.2,,,,,
7/18/17,91.07,,,,,
7/17/17,91.39,,,,,
7/14/17,92.25,,,,,
7/13/17,93.1,,,,,
7/12/17,92.51,,,,,
7/11/17,92.83,,,,,
7/10/17,93.19,,,,,
7/7/17,93.85,,,,,
7/6/17,93.38,,,,,
7/5/17,93.68,,,,,
7/3/17,92.75,,,,,
6/30/17,91.4,,,,,
6/29/17,91.15,,,,,
6/28/17,89.82,,,,,
6/27/17,88.05,,,,,
6/26/17,87.24,,,,,
6/23/17,86.86,,,,,
6/22/17,87.02,,,,,
6/21/17,87.12,,,,,
6/20/17,87.52,,,,,
6/19/17,88.07,,,,,
6/16/17,86.18,,,,,
6/15/17,86.57,,,,,
6/14/17,87.09,,,,,
6/13/17,87.27,,,,,
6/12/17,86.98,,,,,
6/9/17,86.96,,,,,
6/8/17,84.95,,,,,
6/7/17,83.91,,,,,
6/6/17,82.96,,,,,
6/5/17,82.79,,,,,
6/2/17,82.64,,,,,
6/1/17,83.06,,,,,
5/31/17,82.15,,,,,
5/30/17,83.9,,,,,
5/26/17,85.36,,,,,
5/25/17,85.35,,,,,
5/24/17,85.71,,,,,
5/23/17,85.76,,,,,
5/22/17,84.7,,,,,
5/19/17,84.78,,,,,
5/18/17,83.96,,,,,
5/17/17,84.27,,,,,
5/16/17,87.61,,,,,
5/15/17,87.34,,,,,
5/12/17,86.92,,,,,
5/11/17,87.16,,,,,
5/10/17,87.43,,,,,
5/9/17,86.75,,,,,
5/8/17,87.1,,,,,
5/5/17,87,,,,,
5/4/17,87.1,,,,,
5/3/17,87,,,,,
5/2/17,86.5,,,,,
5/1/17,87.06,,,,,
4/28/17,87,,,,,
4/27/17,87.61,,,,,
4/26/17,88.43,,,,,
4/25/17,88.26,,,,,
4/24/17,87.5,,,,,
4/21/17,84.52,,,,,
4/20/17,85.55,,,,,
4/19/17,84.46,,,,,
4/18/17,85.16,,,,,
4/17/17,85.86,,,,,
4/13/17,84.4,,,,,
4/12/17,85.4,,,,,
4/11/17,85.73,,,,,
4/10/17,85.88,,,,,
4/7/17,86.18,,,,,
4/6/17,86.48,,,,,
4/5/17,86.19,,,,,
4/4/17,87.31,,,,,
4/3/17,87.52,,,,,
3/31/17,87.84,,,,,
3/30/17,89.03,,,,,
3/29/17,88.27,,,,,
3/28/17,88.6,,,,,
3/27/17,87.24,,,,,
3/24/17,87.29,,,,,
3/23/17,87.39,,,,,
3/22/17,87.53,,,,,
3/21/17,87.39,,,,,
3/20/17,90.03,,,,,
3/17/17,90.68,,,,,
3/16/17,91.64,,,,,
3/15/17,91.73,,,,,
3/14/17,91.51,,,,,
3/13/17,91.36,,,,,
3/10/17,91.28,,,,,
3/9/17,91.57,,,,,
3/8/17,91.21,,,,,
3/7/17,91.41,,,,,
3/6/17,91.92,,,,,
3/3/17,92.8,,,,,
3/2/17,92.14,,,,,
3/1/17,93.6,,,,,
2/28/17,90.62,,,,,
2/27/17,90.43,,,,,
2/24/17,90.33,,,,,
2/23/17,91.13,,,,,
2/22/17,91.06,,,,,
2/21/17,91.01,,,,,
2/17/17,90.23,,,,,
2/16/17,90.53,,,,,
2/15/17,90.59,,,,,
2/14/17,89.56,,,,,
2/13/17,88.15,,,,,
2/10/17,87,,,,,
2/9/17,87.2,,,,,
2/8/17,85.96,,,,,
2/7/17,86.72,,,,,
2/6/17,86.77,,,,,
2/3/17,87.18,,,,,
2/2/17,84.59,,,,,
2/1/17,84.95,,,,,
1/31/17,84.63,,,,,
1/30/17,86.03,,,,,
1/27/17,86.93,,,,,
1/26/17,86.75,,,,,
1/25/17,86.03,,,,,
1/24/17,84.72,,,,,
1/23/17,83.71,,,,,
1/20/17,83.67,,,,,
1/19/17,83.3,,,,,
1/18/17,83.94,,,,,
1/17/17,83.55,,,,,
1/13/17,86.7,,,,,
1/12/17,86.24,,,,,
1/11/17,87.08,,,,,
1/10/17,86.43,,,,,
1/9/17,86.18,,,,,
1/6/17,86.12,,,,,
1/5/17,86.11,,,,,
1/4/17,86.91,,,,,
1/3/17,87.23,,,,,
12/30/16,86.29,,,,,
12/29/16,85.89,,,,,
12/28/16,86.5,,,,,
12/27/16,87.13,,,,,
12/23/16,87.05,,,,,
12/22/16,86.89,,,,,
12/21/16,86.75,,,,,
12/20/16,86.53,,,,,
12/19/16,85.43,,,,,
12/16/16,84.94,,,,,
12/15/16,86,,,,,
12/14/16,84.73,,,,,
12/13/16,84.76,,,,,
12/12/16,84.73,,,,,
12/9/16,85.49,,,,,
12/8/16,85.12,,,,,
12/7/16,84.07,,,,,
12/6/16,83.69,,,,,
12/5/16,83.26,,,,,
12/2/16,81.6,,,,,
12/1/16,81.79,,,,,
11/30/16,80.17,,,,,
11/29/16,78.92,,,,,
11/28/16,78.32,,,,,
11/25/16,78.83,,,,,
11/23/16,78.86,,,,,
11/22/16,78.53,,,,,
11/21/16,78.05,,,,,
11/18/16,77.71,,,,,
11/17/16,78.02,,,,,
11/16/16,77.4,,,,,
11/15/16,79.36,,,,,
11/14/16,79.51,,,,,
11/11/16,76.69,,,,,
11/10/16,76.65,,,,,
11/9/16,73.25,,,,,
11/8/16,70.03,,,,,
11/7/16,69.88,,,,,
11/4/16,67.76,,,,,
11/3/16,68.38,,,,,
11/2/16,68.68,,,,,
11/1/16,68.97,,,,,
10/31/16,69.26,,,,,
10/28/16,69.11,,,,,
10/27/16,69.23,,,,,
10/26/16,69.13,,,,,
10/25/16,68.8,,,,,
10/24/16,68.87,,,,,
10/21/16,68.49,,,,,
10/20/16,68.26,,,,,
10/19/16,68.35,,,,,
10/18/16,67.7,,,,,
10/17/16,67.17,,,,,
10/14/16,67.52,,,,,
10/13/16,67.74,,,,,
10/12/16,68.13,,,,,
10/11/16,68.31,,,,,
10/10/16,68.64,,,,,
10/7/16,68.11,,,,,
10/6/16,67.87,,,,,
